latitude,longitude,price,energy_certification,room_number,bath_number,has_garden,has_terrace,has_parking,has_swimmingpool,has_lift,constructed_area,is_new_development,is_needs_renovating,is_goog_condition,Price_predict,Var_Prices,%_rentabilidad
0.1007459690738699,0.17393518015536635,275730,0.375,0.2857142857142857,0.25,1.0,1.0,0.0,0.0,0.0,0.09969325153374234,0.0,0.0,1.0,257543.40584011935,-18186.594159880653,-6.595798121307313
0.05716313907018389,0.0,135000,0.875,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.046012269938650305,0.0,0.0,1.0,30048.91639143201,-104951.08360856799,-77.74154341375407
0.07607334935228494,0.18540589099886162,795000,0.375,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.0,0.5475460122699387,0.0,0.0,1.0,734300.1053150855,-60699.8946849145,-7.635206878605598
0.16091720190571834,0.22625205143508342,436700,0.25,0.42857142857142855,0.25,0.0,1.0,1.0,1.0,1.0,0.1549079754601227,1.0,0.0,0.0,321254.46567220415,-115445.53432779585,-26.43589061776869
0.09130789476293444,0.17350941015827104,291800,0.875,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.10429447852760737,0.0,0.0,1.0,322569.03069261234,30769.030692612345,10.544561580744464
0.08155409506309752,0.18159473262783354,790000,0.5,0.42857142857142855,0.25,1.0,1.0,1.0,1.0,0.0,0.31441717791411045,0.0,0.0,1.0,495165.89695283154,-294834.10304716846,-37.32077253761626
0.11237840034091562,0.16264921213884698,320000,0.125,0.2857142857142857,0.5,0.0,1.0,1.0,1.0,0.0,0.13803680981595093,0.0,0.0,1.0,266026.43591939704,-53973.564080602955,-16.866738775188423
0.08028801192382673,0.18589378436108905,795000,0.0,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.0,0.5475460122699387,0.0,1.0,0.0,734704.9974581293,-60295.002541870694,-7.584277049291911
0.08775200715817277,0.17350941015827104,297100,0.375,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.16257668711656442,0.0,0.0,1.0,354611.45871580974,57511.45871580974,19.357609800003278
0.08166975498623685,0.18451414790242726,790000,0.25,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,0.0,0.598159509202454,0.0,0.0,1.0,724987.5735225447,-65012.4264774553,-8.229421073095608
0.0985778133948827,0.17970442104900375,205000,0.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.1226993865030675,0.0,0.0,1.0,292531.6494543269,87531.6494543269,42.69836558747653
0.10247356899384386,0.2172783361276096,249900,1.0,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,0.05061349693251535,0.0,0.0,1.0,313447.7103027275,63547.71030272747,25.429255823420355
0.0918811412752234,0.17435061221188342,297100,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.10429447852760737,0.0,0.0,1.0,314290.0659625789,17190.065962578927,5.785952865223469
0.10445550845355456,0.21571089374846597,779000,0.875,0.42857142857142855,0.5,1.0,0.0,1.0,1.0,0.0,0.27607361963190186,0.0,0.0,1.0,499597.6498630599,-279402.3501369401,-35.86679719344546
0.09536628543183667,0.17995932786156388,367000,0.375,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.2223926380368098,0.0,0.0,1.0,426890.2219697211,59890.22196972108,16.318861572131084
0.9770647121013099,0.9740041954808842,129900,0.875,0.42857142857142855,0.25,0.0,1.0,0.0,0.0,1.0,0.09969325153374234,0.0,0.0,1.0,128741.23992967239,-1158.7600703276112,-0.8920400849327261
0.9772621574393554,0.972269048732382,179999,0.875,0.42857142857142855,0.25,1.0,1.0,1.0,1.0,0.0,0.27607361963190186,0.0,0.0,1.0,293878.6767988563,113879.6767988563,63.26683859291234
0.06774059463049298,0.17661328109482444,182100,0.875,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.05061349693251535,0.0,1.0,0.0,252044.7412114483,69944.7412114483,38.410072054611916
0.09946734675199309,0.21590559162933154,262181,0.625,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,0.08895705521472394,0.0,0.0,1.0,247550.32833276675,-14630.671667233255,-5.58037068560775
0.07483721052969372,0.18017642461367966,900000,0.875,0.7142857142857142,0.75,1.0,1.0,1.0,1.0,0.0,0.5122699386503068,0.0,1.0,0.0,742277.5893065421,-157722.41069345793,-17.524712299273105
0.10341849933682568,0.1640584265941607,182000,0.875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.007668711656441715,0.0,0.0,1.0,160809.88039638015,-21190.119603619853,-11.642922859131787
0.09172281070081567,0.09965104664469315,210000,0.875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02300613496932516,0.0,0.0,1.0,39735.824027781855,-170264.17597221816,-81.07817903438959
0.09248339634430636,0.1804250137958867,235000,0.875,0.2857142857142857,0.25,1.0,0.0,1.0,1.0,1.0,0.059815950920245414,0.0,0.0,1.0,292954.80052347056,57954.80052347056,24.661617244030026
0.0824943466065804,0.18786947967134893,790000,0.375,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,0.0,0.598159509202454,0.0,0.0,1.0,730931.9979904124,-59068.002009587595,-7.476962279694632
0.0806722349371114,0.18609240683050565,790000,0.75,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,0.0,0.47546012269938653,0.0,0.0,1.0,657870.511005617,-132129.48899438302,-16.725251771440888
0.09855292218163925,0.17940911969085693,299990,0.5,0.42857142857142855,0.5,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,428879.9719768246,128889.97197682463,42.96475615081324
0.09465959955838343,0.17926955749306828,250000,0.625,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,1.0,0.09049079754601227,0.0,0.0,1.0,267528.6947451209,17528.694745120883,7.011477898048353
0.11012490335939162,0.16049691034373126,320000,0.0,0.2857142857142857,0.5,0.0,1.0,0.0,1.0,0.0,0.17024539877300615,0.0,0.0,1.0,233804.37580711488,-86195.62419288512,-26.936132560276597
0.0642417883793911,0.09203753629646094,550000,0.875,0.42857142857142855,0.75,1.0,1.0,1.0,1.0,0.0,0.35276073619631904,0.0,0.0,1.0,472663.8310534226,-77336.16894657741,-14.061121626650438
0.0667307225507443,0.17814080753674144,639000,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,0.0,0.0,0.3803680981595092,0.0,0.0,1.0,548038.4468786763,-90961.5531213237,-14.234984839017791
0.0983049458091898,0.15988898200480328,330000,0.875,0.2857142857142857,0.75,1.0,1.0,1.0,1.0,0.0,0.2898773006134969,0.0,0.0,1.0,443551.5640087559,113551.5640087559,34.40956485113815
0.9739293549937997,0.9705839644183403,54900,0.875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.004601226993865032,0.0,0.0,1.0,12394.40693165288,-42505.59306834712,-77.42366679116051
0.1586681965717105,0.12602744053171477,425000,0.875,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.27607361963190186,0.0,0.0,1.0,325036.5503572508,-99963.44964274921,-23.520811680646876
0.10277450937640253,0.20483461448814566,410000,0.5,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.245398773006135,0.0,0.0,1.0,611065.1658088772,201065.1658088772,49.040284343628585
0.07265052680473616,0.18903259370792735,895000,0.875,0.42857142857142855,0.75,1.0,1.0,1.0,1.0,0.0,0.6901840490797546,0.0,0.0,1.0,806872.0116561712,-88127.98834382882,-9.84670260824903
0.16493385768326618,0.22842914514324963,249900,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.046012269938650305,0.0,0.0,1.0,157491.2963949386,-92408.7036050614,-36.978272751125004
0.10136169908543025,0.18098881444401727,249000,0.875,0.2857142857142857,0.25,1.0,1.0,0.0,1.0,1.0,0.08588957055214724,0.0,0.0,1.0,255402.4310749906,6402.4310749906,2.571257459835582
0.1021159215616052,0.17848377828754902,223000,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.07975460122699388,0.0,0.0,1.0,289750.63848657085,66750.63848657085,29.933021742856887
0.1153413904755638,0.17174181376295738,235000,0.875,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,0.0,0.10736196319018404,0.0,0.0,1.0,282595.122864295,47595.12286429497,20.253243772040413
0.10273296163701673,0.1788115292925072,298000,0.5,0.42857142857142855,0.25,0.0,1.0,1.0,1.0,0.0,0.2776073619631902,0.0,0.0,1.0,411293.449496615,113293.44949661498,38.01793607268959
0.1546627699129175,0.22243591553711095,139900,0.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.03987730061349694,0.0,0.0,1.0,167877.04286276136,27977.04286276136,19.997886249293323
0.11511269075698749,0.1731788832248249,172000,1.0,0.14285714285714285,0.25,0.0,1.0,0.0,0.0,0.0,0.05521472392638038,0.0,0.0,1.0,167224.52158081747,-4775.478419182531,-2.7764409413851925
0.1639597316315502,0.23044035319382683,180000,0.875,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.03834355828220859,0.0,0.0,1.0,146276.33449258588,-33723.665507414116,-18.735369726341176
0.11541325683558057,0.17182154991574183,318500,0.75,0.42857142857142855,0.25,1.0,1.0,1.0,1.0,0.0,0.19938650306748468,0.0,0.0,1.0,368085.4245467793,49585.42454677931,15.56842214969523
0.16543804511522353,0.23012581177960367,160000,0.875,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.046012269938650305,0.0,0.0,1.0,176069.20454140383,16069.20454140383,10.043252838377393
0.09123621555490047,0.1828036973453031,370000,0.25,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,0.0,0.22699386503067487,0.0,0.0,1.0,408999.1817758338,38999.18177583377,10.540319398873992
0.10029792723567255,0.1783490978950324,205000,0.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.026073619631901843,0.0,1.0,0.0,238050.2016487799,33050.20164877991,16.12204958477069
0.09605781199496732,0.16049892049884384,350000,1.0,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.11196319018404907,0.0,0.0,1.0,308248.573496718,-41751.42650328198,-11.928979000937709
0.08156494987788676,0.1671466948981779,640000,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0.0,0.3834355828220859,0.0,0.0,1.0,582431.7925454755,-57568.20745452447,-8.995032414769447
0.0936819176190653,0.17541647302970098,157500,0.875,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,1.0,0.02760736196319019,0.0,0.0,1.0,203710.7569791328,46210.7569791328,29.34016316135416
0.07807550122574014,0.18784401770659453,725000,0.875,0.5714285714285714,0.5,1.0,1.0,1.0,0.0,0.0,0.34969325153374237,0.0,0.0,1.0,603335.9247488047,-121664.07525119535,-16.781251758785565
0.0971103547259844,0.17586081303116607,299000,0.5,0.2857142857142857,0.25,0.0,1.0,1.0,0.0,0.0,0.15337423312883436,0.0,0.0,1.0,326037.70668661495,27037.706686614954,9.042711266426407
0.09806557842780705,0.22034372695201654,430000,0.0,0.2857142857142857,0.25,0.0,1.0,1.0,0.0,1.0,0.1687116564417178,0.0,0.0,1.0,387298.82966768165,-42701.17033231835,-9.930504728446127
0.16200305768904855,0.2251434987515495,162000,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.03680981595092024,0.0,0.0,1.0,178084.43591663172,16084.435916631715,9.92866414606896
0.10657930911348501,0.21157112287743196,395000,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.22085889570552147,0.0,0.0,1.0,464757.0008204672,69757.00082046719,17.660000207713214
0.09083645892734182,0.18429188218002324,860000,1.0,0.5714285714285714,0.25,1.0,1.0,1.0,0.0,0.0,0.26533742331288346,0.0,0.0,1.0,513061.01665338286,-346938.98334661714,-40.34174224960665
0.09571756969681644,0.18263867318276006,360000,0.25,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.2607361963190184,0.0,0.0,1.0,452458.30434161244,92458.30434161244,25.68286231711457
0.07767406023036472,0.18235725146705395,639000,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,0.0,0.0,0.3803680981595092,0.0,0.0,1.0,539042.2181708205,-99957.7818291795,-15.642845356679109
0.1021503575257583,0.1733318464566942,173000,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.06288343558282208,0.0,0.0,1.0,173460.2893935854,460.2893935854081,0.26606323328636305
0.09299525700738798,0.16007937241043013,640000,0.875,0.42857142857142855,0.25,1.0,1.0,1.0,1.0,0.0,0.3067484662576687,0.0,0.0,1.0,457105.23876392,-182894.76123608003,-28.577306443137505
0.19401502942683635,0.23645196136098967,340000,0.875,0.2857142857142857,0.25,0.0,1.0,1.0,0.0,1.0,0.03987730061349694,0.0,0.0,1.0,216692.58350022632,-123307.41649977368,-36.26688720581579
0.11287173295809794,0.1609635534947742,359000,0.25,0.42857142857142855,0.5,1.0,1.0,1.0,0.0,0.0,0.21472392638036808,0.0,0.0,1.0,393546.977424154,34546.977424154,9.623113488622284
0.06793354832105081,0.1704654609883951,700000,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,0.0,0.6211656441717791,0.0,0.0,1.0,676594.772135979,-23405.22786402097,-3.343603980574424
0.09431018681323167,0.18228861902822402,360000,0.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.2607361963190184,0.0,0.0,1.0,448135.89049533464,88135.89049533464,24.48219180425962
0.08061197199981507,0.1850145808036876,700000,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,0.0,0.3374233128834356,0.0,0.0,1.0,570301.708732767,-129698.29126723297,-18.528327323890426
0.10535383795370024,0.17733301234666055,255000,0.5,0.2857142857142857,0.25,0.0,1.0,1.0,0.0,0.0,0.196319018404908,0.0,1.0,0.0,359634.4939052053,104634.49390520528,41.03313486478638
0.1135059910155718,0.1716423589457401,310000,1.0,0.2857142857142857,0.5,0.0,1.0,1.0,0.0,0.0,0.30828220858895705,0.0,0.0,1.0,430128.5364603471,120128.53646034712,38.75114079366036
0.09856003395684354,0.17963243835165343,240000,0.75,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,1.0,0.09049079754601227,0.0,0.0,1.0,265768.64583106287,25768.645831062866,10.73693576294286
0.07083945710205342,0.1762938578753328,270000,0.0,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,0.0,0.07668711656441718,0.0,0.0,1.0,305600.67314297153,35600.67314297153,13.185434497396864
0.09454206811547294,0.1773252588912273,190000,1.0,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,1.0,0.04141104294478527,0.0,0.0,1.0,217019.66258883546,27019.66258883546,14.220875046755504
0.15571063384444983,0.2177336841213542,260000,0.375,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,1.0,0.098159509202454,0.0,0.0,1.0,276148.06359819433,16148.063598194334,6.210793691613206
0.10322124115074871,0.20406041760493832,215000,0.625,0.2857142857142857,0.25,0.0,1.0,1.0,0.0,1.0,0.05368098159509202,0.0,0.0,1.0,298027.46914387547,83027.46914387547,38.617427508779286
0.07724772802177426,0.17997129307056614,449900,0.875,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,0.3067484662576687,0.0,0.0,1.0,452573.58269173076,2673.582691730757,0.5942615451724287
0.10690551501322432,0.17578337419851042,85000,0.875,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.007668711656441715,0.0,1.0,0.0,137500.43571478568,52500.43571478568,61.765218487983155
0.10623551092770356,0.18019470745303234,298000,0.875,0.42857142857142855,0.25,0.0,0.0,1.0,1.0,0.0,0.2776073619631902,0.0,0.0,1.0,410030.9538045361,112030.95380453608,37.59427980017989
0.0918811412752234,0.17435061221188342,291800,0.75,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.16717791411042945,0.0,0.0,1.0,361932.0224719862,70132.02247198619,24.034277749138518
0.09871387288374933,0.21555601608315555,262181,0.5,0.14285714285714285,0.0,1.0,1.0,0.0,1.0,1.0,0.07975460122699388,0.0,0.0,1.0,246103.39546389828,-16077.604536101717,-6.132253876559216
0.11315246092686948,0.16217912300761395,255900,1.0,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.15184049079754602,1.0,0.0,0.0,265063.27162224235,9163.271622242348,3.580801728113461
0.11315246092686948,0.16217912300761395,265900,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.1058282208588957,1.0,0.0,0.0,261377.69522518193,-4522.304774818069,-1.700753958186562
0.11315246092686948,0.16217912300761395,255900,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.1763803680981595,1.0,0.0,0.0,308414.8606703016,52514.8606703016,20.521633712505512
0.11315246092686948,0.16217912300761395,265900,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.09662576687116564,1.0,0.0,0.0,255242.41277581852,-10657.58722418148,-4.008118549899015
0.07110933025604993,0.17661328109482444,182100,0.75,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.05061349693251535,0.0,0.0,1.0,203964.21469792083,21864.214697920834,12.006707686941699
0.0918811412752234,0.17435061221188342,291800,0.75,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.16717791411042945,0.0,0.0,1.0,361932.0224719862,70132.02247198619,24.034277749138518
0.07335515400642123,0.17709188945486964,182100,0.75,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.05061349693251535,0.0,0.0,1.0,230001.0208710353,47901.02087103529,26.304789056032558
0.10953219304128936,0.16797143282420635,256500,0.75,0.42857142857142855,0.25,0.0,1.0,0.0,0.0,0.0,0.1579754601226994,0.0,0.0,1.0,284798.9831678633,28298.983167863276,11.032741975775156
0.0791213064855043,0.18475115476232062,750000,0.375,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.7684049079754601,0.0,0.0,1.0,817963.4490456865,67963.44904568652,9.061793206091535
0.07110933025604993,0.17661328109482444,182100,0.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.05061349693251535,0.0,0.0,1.0,276335.96217197395,94235.96217197395,51.74956736516966
0.0918811412752234,0.17435061221188342,297100,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.10122699386503067,0.0,0.0,1.0,312244.9718127911,15144.971812791075,5.097600744796726
0.0918811412752234,0.17435061221188342,291800,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.10429447852760737,0.0,0.0,1.0,314290.0659625789,22490.065962578927,7.707356395674752
0.0918811412752234,0.17435061221188342,297100,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.16257668711656442,0.0,0.0,1.0,353146.8548085473,56046.8548085473,18.864643153331304
0.09915630016256216,0.2154815446223326,262181,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.08895705521472394,0.0,0.0,1.0,217579.53417153316,-44601.46582846684,-17.011707876797647
0.11683112022998898,0.17055591796844194,256500,0.75,0.42857142857142855,0.25,0.0,1.0,0.0,0.0,0.0,0.1579754601226994,0.0,0.0,1.0,278516.5197155368,22016.519715536793,8.583438485589392
0.1030269773963397,0.17272736409795986,252000,1.0,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.08282208588957055,1.0,0.0,0.0,245275.21265979536,-6724.787340204639,-2.668566404843111
0.1030269773963397,0.17272736409795986,215000,1.0,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.052147239263803685,1.0,0.0,0.0,224824.27116191728,9824.271161917277,4.569428447403385
0.1030269773963397,0.17272736409795986,225000,1.0,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.04907975460122699,1.0,0.0,0.0,222779.17701212945,-2220.822987870546,-0.987032439053576
0.1030269773963397,0.17272736409795986,275000,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.08742331288343558,1.0,0.0,0.0,275333.6897342339,333.6897342338925,0.12134172153959728
0.1030269773963397,0.17272736409795986,358000,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.09355828220858897,1.0,0.0,0.0,279423.8780338095,-78576.12196619052,-21.94863742072361
0.1145830506558525,0.1630322902702268,355000,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.3067484662576687,1.0,0.0,0.0,457194.08731637977,102194.08731637977,28.78706684968444
0.1145830506558525,0.1630322902702268,335000,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.2837423312883436,1.0,0.0,0.0,441855.88119297125,106855.88119297125,31.897277968051117
0.1145830506558525,0.1630322902702268,345000,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.2837423312883436,1.0,0.0,0.0,441855.88119297125,96855.88119297125,28.074168461730796
0.1145830506558525,0.1630322902702268,362000,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,0.0,0.3067484662576687,1.0,0.0,0.0,457194.08731637977,95194.08731637977,26.296709203419827
0.11315246092686948,0.16217912300761395,375900,1.0,0.42857142857142855,0.25,0.0,1.0,1.0,1.0,1.0,0.30368098159509205,1.0,0.0,0.0,420277.1037362525,44377.103736252524,11.805560983307402
0.09962399295858404,0.21530063066223537,299000,0.875,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.06901840490797545,0.0,0.0,1.0,340022.426175524,41022.426175524015,13.719874975091646
0.1170933201528328,0.1675659558215763,189500,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.15337423312883436,1.0,0.0,0.0,212942.50522549264,23442.50522549264,12.370715158571315
0.09830999891264014,0.1756182543142959,264500,0.875,0.2857142857142857,0.5,0.0,0.0,1.0,0.0,0.0,0.23006134969325154,0.0,0.0,1.0,392791.1889488211,128291.1889488211,48.503285046813275
0.1030269773963397,0.17272736409795986,257000,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.08128834355828221,1.0,0.0,0.0,271243.50143465825,14243.501434658247,5.542218457065466
0.1030269773963397,0.17272736409795986,258000,1.0,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.05061349693251535,1.0,0.0,0.0,223801.72408702335,-34198.27591297665,-13.255145702704127
0.1030269773963397,0.17272736409795986,293000,1.0,0.2857142857142857,0.25,0.0,1.0,1.0,1.0,1.0,0.07822085889570551,1.0,0.0,0.0,269198.40728487045,-23801.592715129547,-8.123410482979368
